relative_path,mean_mad
mad/20181121_depthmap_1459_0132_no_mad_M4_FinalMeasurability.tif,0.932031
mad/20181121_depthmap_0241_0491_no_mad_M4_FinalMeasurability.tif,0.641735
mad/20181121_depthmap_1187_0211_no_mad_M4_FinalMeasurability.tif,0.923422
mad/20181121_depthmap_1065_0247_no_mad_M4_FinalMeasurability.tif,0.950151
mad/20181121_depthmap_1589_0093_no_mad_M4_FinalMeasurability.tif,0.911398
mad/20181121_depthmap_0071_0543_no_mad_M4_FinalMeasurability.tif,0.266125
mad/20181121_depthmap_1138_0225_no_mad_M4_FinalMeasurability.tif,0.947105
mad/20181121_depthmap_1455_0133_no_mad_M4_FinalMeasurability.tif,0.858356
mad/20181121_depthmap_1862_0015_no_mad_M4_FinalMeasurability.tif,0.92513
mad/20181121_depthmap_1461_0131_no_mad_M4_FinalMeasurability.tif,0.551703
mad/20181121_depthmap_0343_0461_no_mad_M4_FinalMeasurability.tif,0.950115
mad/20181121_depthmap_1555_0103_no_mad_M4_FinalMeasurability.tif,0.9269
mad/20181121_depthmap_1780_0038_no_mad_M4_FinalMeasurability.tif,0.931896
mad/20181121_depthmap_0496_0416_no_mad_M4_FinalMeasurability.tif,0.608903
mad/20181121_depthmap_0356_0457_no_mad_M4_FinalMeasurability.tif,0.938078
mad/20181121_depthmap_0012_0560_no_mad_M4_FinalMeasurability.tif,0.469253
mad/20181121_depthmap_0289_0477_no_mad_M4_FinalMeasurability.tif,0.934283
mad/20181121_depthmap_0034_0554_no_mad_M4_FinalMeasurability.tif,0.738852
mad/20181121_depthmap_1844_0020_no_mad_M4_FinalMeasurability.tif,0.911059
mad/20181121_depthmap_0455_0429_no_mad_M4_FinalMeasurability.tif,0.447582
mad/20181121_depthmap_1579_0097_no_mad_M4_FinalMeasurability.tif,0.624501
mad/20181121_depthmap_1104_0235_no_mad_M4_FinalMeasurability.tif,0.933417
mad/20181121_depthmap_0919_0289_no_mad_M4_FinalMeasurability.tif,0.785545
mad/20181121_depthmap_1155_0220_no_mad_M4_FinalMeasurability.tif,0.863941
mad/20181121_depthmap_1269_0187_no_mad_M4_FinalMeasurability.tif,0.939207
mad/20181121_depthmap_0271_0483_no_mad_M4_FinalMeasurability.tif,0.887632
mad/20181121_depthmap_0803_0324_no_mad_M4_FinalMeasurability.tif,0.948933
mad/20181121_depthmap_0061_0545_no_mad_M4_FinalMeasurability.tif,0.588702
mad/20181121_depthmap_1240_0195_no_mad_M4_FinalMeasurability.tif,0.881189
mad/20181121_depthmap_1026_0258_no_mad_M4_FinalMeasurability.tif,0.940952
mad/20181121_depthmap_1064_0246_no_mad_M4_FinalMeasurability.tif,0.873377
mad/20181121_depthmap_1322_0171_no_mad_M4_FinalMeasurability.tif,0.953439
mad/20181121_depthmap_1722_0055_no_mad_M4_FinalMeasurability.tif,0.95091
mad/20181121_depthmap_0390_0448_no_mad_M4_FinalMeasurability.tif,0.794724
mad/20181121_depthmap_0475_0422_no_mad_M4_FinalMeasurability.tif,0.64995
mad/20181121_depthmap_1447_0134_no_mad_M4_FinalMeasurability.tif,0.898981
mad/20181121_depthmap_0374_0453_no_mad_M4_FinalMeasurability.tif,0.84334
mad/20181121_depthmap_1299_0178_no_mad_M4_FinalMeasurability.tif,0.941272
mad/20181121_depthmap_1671_0070_no_mad_M4_FinalMeasurability.tif,0.750735
mad/20181121_depthmap_1773_0041_no_mad_M4_FinalMeasurability.tif,0.172686
mad/20181121_depthmap_1869_0003_no_mad_M4_FinalMeasurability.tif,0.658774
mad/20181121_depthmap_0159_0517_no_mad_M4_FinalMeasurability.tif,0.0363047
mad/20181121_depthmap_1305_0177_no_mad_M4_FinalMeasurability.tif,0.904612
mad/20181121_depthmap_0098_0535_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0064_0544_no_mad_M4_FinalMeasurability.tif,0.110994
mad/20181121_depthmap_1030_0257_no_mad_M4_FinalMeasurability.tif,0.92256
mad/20181121_depthmap_0923_0289_no_mad_M4_FinalMeasurability.tif,0.429008
mad/20181121_depthmap_0188_0508_no_mad_M4_FinalMeasurability.tif,0.901725
mad/20181121_depthmap_1735_0052_no_mad_M4_FinalMeasurability.tif,0.345705
mad/20181121_depthmap_0040_0553_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0530_0406_no_mad_M4_FinalMeasurability.tif,0.881943
mad/20181121_depthmap_0099_0534_no_mad_M4_FinalMeasurability.tif,0.0113875
mad/20181121_depthmap_0683_0359_no_mad_M4_FinalMeasurability.tif,0.795745
mad/20181121_depthmap_0641_0372_no_mad_M4_FinalMeasurability.tif,0.919547
mad/20181121_depthmap_1478_0126_no_mad_M4_FinalMeasurability.tif,0.917734
mad/20181121_depthmap_1659_0074_no_mad_M4_FinalMeasurability.tif,0.919914
mad/20181121_depthmap_1706_0060_no_mad_M4_FinalMeasurability.tif,0.933488
mad/20181121_depthmap_1489_0123_no_mad_M4_FinalMeasurability.tif,0.855319
mad/20181121_depthmap_1371_0156_no_mad_M4_FinalMeasurability.tif,0.895118
mad/20181121_depthmap_1771_0041_no_mad_M4_FinalMeasurability.tif,0.900928
mad/20181121_depthmap_0436_0435_no_mad_M4_FinalMeasurability.tif,0.0058856
mad/20181121_depthmap_1382_0153_no_mad_M4_FinalMeasurability.tif,0.925284
mad/20181121_depthmap_1199_0207_no_mad_M4_FinalMeasurability.tif,0.864814
mad/20181121_depthmap_0564_0396_no_mad_M4_FinalMeasurability.tif,0.684473
mad/20181121_depthmap_0038_0554_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1325_0171_no_mad_M4_FinalMeasurability.tif,0.909698
mad/20181121_depthmap_0745_0341_no_mad_M4_FinalMeasurability.tif,0.912119
mad/20181121_depthmap_0121_0528_no_mad_M4_FinalMeasurability.tif,0.911865
mad/20181121_depthmap_1160_0218_no_mad_M4_FinalMeasurability.tif,0.923081
mad/20181121_depthmap_0156_0517_no_mad_M4_FinalMeasurability.tif,0.934091
mad/20181121_depthmap_0273_0483_no_mad_M4_FinalMeasurability.tif,0.933554
mad/20181121_depthmap_1319_0172_no_mad_M4_FinalMeasurability.tif,0.927137
mad/20181121_depthmap_1480_0126_no_mad_M4_FinalMeasurability.tif,0.934551
mad/20181121_depthmap_0968_0275_no_mad_M4_FinalMeasurability.tif,0.934552
mad/20181121_depthmap_0039_0552_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1193_0209_no_mad_M4_FinalMeasurability.tif,0.92248
mad/20181121_depthmap_0251_0489_no_mad_M4_FinalMeasurability.tif,0.913988
mad/20181121_depthmap_1607_0089_no_mad_M4_FinalMeasurability.tif,0.91034
mad/20181121_depthmap_1389_0152_no_mad_M4_FinalMeasurability.tif,0.660876
mad/20181121_depthmap_1252_0192_no_mad_M4_FinalMeasurability.tif,0.88542
mad/20181121_depthmap_0971_0274_no_mad_M4_FinalMeasurability.tif,0.935209
mad/20181121_depthmap_1616_0085_no_mad_M4_FinalMeasurability.tif,0.934807
mad/20181121_depthmap_1154_0220_no_mad_M4_FinalMeasurability.tif,0.929419
mad/20181121_depthmap_1611_0087_no_mad_M4_FinalMeasurability.tif,0.910516
mad/20181121_depthmap_1837_0022_no_mad_M4_FinalMeasurability.tif,0.801337
mad/20181121_depthmap_0037_0554_no_mad_M4_FinalMeasurability.tif,0.0234845
mad/20181121_depthmap_0414_0441_no_mad_M4_FinalMeasurability.tif,0.768822
mad/20181121_depthmap_0765_0336_no_mad_M4_FinalMeasurability.tif,0.00608845
mad/20181121_depthmap_1571_0099_no_mad_M4_FinalMeasurability.tif,0.774372
mad/20181121_depthmap_1204_0206_no_mad_M4_FinalMeasurability.tif,0.817022
mad/20181121_depthmap_0484_0419_no_mad_M4_FinalMeasurability.tif,0.845795
mad/20181121_depthmap_1308_0176_no_mad_M4_FinalMeasurability.tif,0.940896
mad/20181121_depthmap_1149_0221_no_mad_M4_FinalMeasurability.tif,0.929171
mad/20181121_depthmap_1872_0001_no_mad_M4_FinalMeasurability.tif,0.552452
mad/20181121_depthmap_1464_0129_no_mad_M4_FinalMeasurability.tif,0.900192
mad/20181121_depthmap_1864_0008_no_mad_M4_FinalMeasurability.tif,0.944888
mad/20181121_depthmap_0546_0401_no_mad_M4_FinalMeasurability.tif,0.818772
mad/20181121_depthmap_0956_0278_no_mad_M4_FinalMeasurability.tif,0.952681
mad/20181121_depthmap_1152_0220_no_mad_M4_FinalMeasurability.tif,0.899306
mad/20181121_depthmap_0739_0343_no_mad_M4_FinalMeasurability.tif,0.860101
mad/20181121_depthmap_1096_0237_no_mad_M4_FinalMeasurability.tif,0.953945
mad/20181121_depthmap_0920_0290_no_mad_M4_FinalMeasurability.tif,0.432238
mad/20181121_depthmap_0657_0367_no_mad_M4_FinalMeasurability.tif,0.93422
mad/20181121_depthmap_0738_0343_no_mad_M4_FinalMeasurability.tif,0.937943
mad/20181121_depthmap_1047_0252_no_mad_M4_FinalMeasurability.tif,0.752675
mad/20181121_depthmap_1365_0158_no_mad_M4_FinalMeasurability.tif,0.936629
mad/20181121_depthmap_1832_0024_no_mad_M4_FinalMeasurability.tif,0.451447
mad/20181121_depthmap_0583_0390_no_mad_M4_FinalMeasurability.tif,0.936559
mad/20181121_depthmap_0864_0307_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0212_0501_no_mad_M4_FinalMeasurability.tif,0.610141
mad/20181121_depthmap_1362_0159_no_mad_M4_FinalMeasurability.tif,0.934575
mad/20181121_depthmap_1576_0098_no_mad_M4_FinalMeasurability.tif,0.436929
mad/20181121_depthmap_1864_0009_no_mad_M4_FinalMeasurability.tif,0.917475
mad/20181121_depthmap_1266_0187_no_mad_M4_FinalMeasurability.tif,0.955696
mad/20181121_depthmap_0628_0376_no_mad_M4_FinalMeasurability.tif,0.884066
mad/20181121_depthmap_1376_0155_no_mad_M4_FinalMeasurability.tif,0.884265
mad/20181121_depthmap_0681_0360_no_mad_M4_FinalMeasurability.tif,0.929511
mad/20181121_depthmap_1642_0078_no_mad_M4_FinalMeasurability.tif,0.91467
mad/20181121_depthmap_0090_0538_no_mad_M4_FinalMeasurability.tif,0.296353
mad/20181121_depthmap_0110_0530_no_mad_M4_FinalMeasurability.tif,0.923693
mad/20181121_depthmap_1413_0144_no_mad_M4_FinalMeasurability.tif,0.932435
mad/20181121_depthmap_0170_0513_no_mad_M4_FinalMeasurability.tif,0.924189
mad/20181121_depthmap_1599_0091_no_mad_M4_FinalMeasurability.tif,0.741966
mad/20181121_depthmap_1440_0137_no_mad_M4_FinalMeasurability.tif,0.864689
mad/20181121_depthmap_0788_0329_no_mad_M4_FinalMeasurability.tif,0.839536
mad/20181121_depthmap_0362_0456_no_mad_M4_FinalMeasurability.tif,0.934821
mad/20181121_depthmap_0542_0403_no_mad_M4_FinalMeasurability.tif,0.859583
mad/20181121_depthmap_1645_0077_no_mad_M4_FinalMeasurability.tif,0.954507
mad/20181121_depthmap_0418_0440_no_mad_M4_FinalMeasurability.tif,0.461006
mad/20181121_depthmap_1586_0095_no_mad_M4_FinalMeasurability.tif,0.80254
mad/20181121_depthmap_1315_0173_no_mad_M4_FinalMeasurability.tif,0.947831
mad/20181121_depthmap_0091_0537_no_mad_M4_FinalMeasurability.tif,0.239884
mad/20181121_depthmap_1450_0134_no_mad_M4_FinalMeasurability.tif,0.894459
mad/20181121_depthmap_0258_0487_no_mad_M4_FinalMeasurability.tif,0.838227
mad/20181121_depthmap_1316_0173_no_mad_M4_FinalMeasurability.tif,0.9296
mad/20181121_depthmap_1602_0090_no_mad_M4_FinalMeasurability.tif,0.734019
mad/20181121_depthmap_1014_0261_no_mad_M4_FinalMeasurability.tif,0.955216
mad/20181121_depthmap_1327_0169_no_mad_M4_FinalMeasurability.tif,0.842471
mad/20181121_depthmap_1860_0015_no_mad_M4_FinalMeasurability.tif,0.945595
mad/20181121_depthmap_1403_0147_no_mad_M4_FinalMeasurability.tif,0.945654
mad/20181121_depthmap_1609_0087_no_mad_M4_FinalMeasurability.tif,0.917914
mad/20181121_depthmap_1800_0033_no_mad_M4_FinalMeasurability.tif,0.910015
mad/20181121_depthmap_0076_0541_no_mad_M4_FinalMeasurability.tif,0.0574268
mad/20181121_depthmap_1545_0107_no_mad_M4_FinalMeasurability.tif,0.916294
mad/20181121_depthmap_0666_0365_no_mad_M4_FinalMeasurability.tif,0.942052
mad/20181121_depthmap_0981_0271_no_mad_M4_FinalMeasurability.tif,0.951195
mad/20181121_depthmap_0136_0523_no_mad_M4_FinalMeasurability.tif,0.922912
mad/20181121_depthmap_1640_0078_no_mad_M4_FinalMeasurability.tif,0.920627
mad/20181121_depthmap_0307_0472_no_mad_M4_FinalMeasurability.tif,0.942288
mad/20181121_depthmap_0690_0357_no_mad_M4_FinalMeasurability.tif,0.786274
mad/20181121_depthmap_1214_0203_no_mad_M4_FinalMeasurability.tif,0.93066
mad/20181121_depthmap_1673_0070_no_mad_M4_FinalMeasurability.tif,0.906601
mad/20181121_depthmap_0794_0326_no_mad_M4_FinalMeasurability.tif,0.929042
mad/20181121_depthmap_0101_0534_no_mad_M4_FinalMeasurability.tif,0.0172627
mad/20181121_depthmap_1538_0109_no_mad_M4_FinalMeasurability.tif,0.901473
mad/20181121_depthmap_1360_0160_no_mad_M4_FinalMeasurability.tif,0.86951
mad/20181121_depthmap_1830_0024_no_mad_M4_FinalMeasurability.tif,0.941927
mad/20181121_depthmap_0849_0311_no_mad_M4_FinalMeasurability.tif,0.771529
mad/20181121_depthmap_1259_0189_no_mad_M4_FinalMeasurability.tif,0.934193
mad/20181121_depthmap_1000_0265_no_mad_M4_FinalMeasurability.tif,0.821623
mad/20181121_depthmap_0069_0543_no_mad_M4_FinalMeasurability.tif,0.0100098
mad/20181121_depthmap_1698_0062_no_mad_M4_FinalMeasurability.tif,0.598568
mad/20181121_depthmap_0160_0517_no_mad_M4_FinalMeasurability.tif,0.0124353
mad/20181121_depthmap_0511_0411_no_mad_M4_FinalMeasurability.tif,0.945083
mad/20181121_depthmap_0526_0407_no_mad_M4_FinalMeasurability.tif,0.770575
mad/20181121_depthmap_0788_0328_no_mad_M4_FinalMeasurability.tif,0.925095
mad/20181121_depthmap_1565_0101_no_mad_M4_FinalMeasurability.tif,0.921635
mad/20181121_depthmap_0157_0517_no_mad_M4_FinalMeasurability.tif,0.445706
mad/20181121_depthmap_1078_0242_no_mad_M4_FinalMeasurability.tif,0.887215
mad/20181121_depthmap_0656_0368_no_mad_M4_FinalMeasurability.tif,0.963032
mad/20181121_depthmap_0061_0546_no_mad_M4_FinalMeasurability.tif,0.083188
mad/20181121_depthmap_1321_0171_no_mad_M4_FinalMeasurability.tif,0.946491
mad/20181121_depthmap_1385_0153_no_mad_M4_FinalMeasurability.tif,0.843882
mad/20181121_depthmap_0661_0367_no_mad_M4_FinalMeasurability.tif,0.035724
mad/20181121_depthmap_1073_0244_no_mad_M4_FinalMeasurability.tif,0.938399
mad/20181121_depthmap_0539_0403_no_mad_M4_FinalMeasurability.tif,0.88553
mad/20181121_depthmap_0922_0288_no_mad_M4_FinalMeasurability.tif,0.845758
mad/20181121_depthmap_0898_0296_no_mad_M4_FinalMeasurability.tif,0.0293571
mad/20181121_depthmap_1061_0247_no_mad_M4_FinalMeasurability.tif,0.921705
mad/20181121_depthmap_0684_0359_no_mad_M4_FinalMeasurability.tif,0.838771
mad/20181121_depthmap_0426_0437_no_mad_M4_FinalMeasurability.tif,0.940584
mad/20181121_depthmap_1514_0116_no_mad_M4_FinalMeasurability.tif,0.123071
mad/20181121_depthmap_1023_0258_no_mad_M4_FinalMeasurability.tif,0.924598
mad/20181121_depthmap_1063_0247_no_mad_M4_FinalMeasurability.tif,0.946279
mad/20181121_depthmap_0633_0375_no_mad_M4_FinalMeasurability.tif,0.933347
mad/20181121_depthmap_1526_0111_no_mad_M4_FinalMeasurability.tif,0.829996
mad/20181121_depthmap_0261_0486_no_mad_M4_FinalMeasurability.tif,0.899237
mad/20181121_depthmap_1368_0158_no_mad_M4_FinalMeasurability.tif,0.927984
mad/20181121_depthmap_1818_0027_no_mad_M4_FinalMeasurability.tif,0.895702
mad/20181121_depthmap_0761_0336_no_mad_M4_FinalMeasurability.tif,0.664714
mad/20181121_depthmap_1627_0082_no_mad_M4_FinalMeasurability.tif,0.947054
mad/20181121_depthmap_1818_0028_no_mad_M4_FinalMeasurability.tif,0.85216
mad/20181121_depthmap_1745_0049_no_mad_M4_FinalMeasurability.tif,0.914212
mad/20181121_depthmap_1195_0208_no_mad_M4_FinalMeasurability.tif,0.922515
mad/20181121_depthmap_0406_0443_no_mad_M4_FinalMeasurability.tif,0.807021
mad/20181121_depthmap_0035_0553_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1414_0144_no_mad_M4_FinalMeasurability.tif,0.943175
mad/20181121_depthmap_1320_0172_no_mad_M4_FinalMeasurability.tif,0.824545
mad/20181121_depthmap_0748_0341_no_mad_M4_FinalMeasurability.tif,0.0294431
mad/20181121_depthmap_1816_0028_no_mad_M4_FinalMeasurability.tif,0.918316
mad/20181121_depthmap_1116_0232_no_mad_M4_FinalMeasurability.tif,0.920381
mad/20181121_depthmap_1249_0193_no_mad_M4_FinalMeasurability.tif,0.89658
mad/20181121_depthmap_1464_0130_no_mad_M4_FinalMeasurability.tif,0.791637
mad/20181121_depthmap_0554_0399_no_mad_M4_FinalMeasurability.tif,0.863397
mad/20181121_depthmap_1145_0222_no_mad_M4_FinalMeasurability.tif,0.76088
mad/20181121_depthmap_1727_0054_no_mad_M4_FinalMeasurability.tif,0.272586
mad/20181121_depthmap_1636_0080_no_mad_M4_FinalMeasurability.tif,0.944693
mad/20181121_depthmap_0410_0442_no_mad_M4_FinalMeasurability.tif,0.0552926
mad/20181121_depthmap_0454_0429_no_mad_M4_FinalMeasurability.tif,0.307536
mad/20181121_depthmap_0844_0312_no_mad_M4_FinalMeasurability.tif,0.056931
mad/20181121_depthmap_0370_0453_no_mad_M4_FinalMeasurability.tif,0.933927
mad/20181121_depthmap_1477_0126_no_mad_M4_FinalMeasurability.tif,0.898587
mad/20181121_depthmap_0849_0310_no_mad_M4_FinalMeasurability.tif,0.240607
mad/20181121_depthmap_0203_0504_no_mad_M4_FinalMeasurability.tif,0.682819
mad/20181121_depthmap_0158_0516_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0023_0557_no_mad_M4_FinalMeasurability.tif,0.0791529
mad/20181121_depthmap_1712_0058_no_mad_M4_FinalMeasurability.tif,0.947294
mad/20181121_depthmap_0151_0518_no_mad_M4_FinalMeasurability.tif,0.92985
mad/20181121_depthmap_0174_0512_no_mad_M4_FinalMeasurability.tif,0.91068
mad/20181121_depthmap_1441_0136_no_mad_M4_FinalMeasurability.tif,0.922355
mad/20181121_depthmap_0347_0460_no_mad_M4_FinalMeasurability.tif,0.928636
mad/20181121_depthmap_0825_0318_no_mad_M4_FinalMeasurability.tif,0.256101
mad/20181121_depthmap_0540_0403_no_mad_M4_FinalMeasurability.tif,0.599138
mad/20181121_depthmap_0124_0527_no_mad_M4_FinalMeasurability.tif,0.757326
mad/20181121_depthmap_1861_0015_no_mad_M4_FinalMeasurability.tif,0.904992
mad/20181121_depthmap_0372_0452_no_mad_M4_FinalMeasurability.tif,0.816914
mad/20181121_depthmap_0298_0475_no_mad_M4_FinalMeasurability.tif,0.828604
mad/20181121_depthmap_1285_0182_no_mad_M4_FinalMeasurability.tif,0.947427
mad/20181121_depthmap_1553_0104_no_mad_M4_FinalMeasurability.tif,0.888486
mad/20181121_depthmap_0056_0548_no_mad_M4_FinalMeasurability.tif,0.454655
mad/20181121_depthmap_1336_0167_no_mad_M4_FinalMeasurability.tif,0.925954
mad/20181121_depthmap_0023_0556_no_mad_M4_FinalMeasurability.tif,0.0566741
mad/20181121_depthmap_0881_0301_no_mad_M4_FinalMeasurability.tif,0.923635
mad/20181121_depthmap_0778_0332_no_mad_M4_FinalMeasurability.tif,0.0981108
mad/20181121_depthmap_1406_0146_no_mad_M4_FinalMeasurability.tif,0.859385
mad/20181121_depthmap_1277_0184_no_mad_M4_FinalMeasurability.tif,0.933275
mad/20181121_depthmap_0796_0326_no_mad_M4_FinalMeasurability.tif,0.9422
mad/20181121_depthmap_1693_0063_no_mad_M4_FinalMeasurability.tif,0.927856
mad/20181121_depthmap_1368_0157_no_mad_M4_FinalMeasurability.tif,0.950515
mad/20181121_depthmap_0308_0472_no_mad_M4_FinalMeasurability.tif,0.943247
mad/20181121_depthmap_0235_0494_no_mad_M4_FinalMeasurability.tif,0.751098
mad/20181121_depthmap_1853_0017_no_mad_M4_FinalMeasurability.tif,0.934037
mad/20181121_depthmap_0203_0503_no_mad_M4_FinalMeasurability.tif,0.946304
mad/20181121_depthmap_1335_0168_no_mad_M4_FinalMeasurability.tif,0.912733
mad/20181121_depthmap_0911_0292_no_mad_M4_FinalMeasurability.tif,0.219344
mad/20181121_depthmap_0479_0421_no_mad_M4_FinalMeasurability.tif,0.957127
mad/20181121_depthmap_1413_0145_no_mad_M4_FinalMeasurability.tif,0.898871
mad/20181121_depthmap_0847_0310_no_mad_M4_FinalMeasurability.tif,0.625147
mad/20181121_depthmap_0415_0441_no_mad_M4_FinalMeasurability.tif,0.593862
mad/20181121_depthmap_0185_0508_no_mad_M4_FinalMeasurability.tif,0.922362
mad/20181121_depthmap_0597_0386_no_mad_M4_FinalMeasurability.tif,0.948887
mad/20181121_depthmap_1511_0116_no_mad_M4_FinalMeasurability.tif,0.18991
mad/20181121_depthmap_1637_0080_no_mad_M4_FinalMeasurability.tif,0.924154
mad/20181121_depthmap_1794_0034_no_mad_M4_FinalMeasurability.tif,0.852221
mad/20181121_depthmap_0243_0491_no_mad_M4_FinalMeasurability.tif,0.94034
mad/20181121_depthmap_1442_0136_no_mad_M4_FinalMeasurability.tif,0.933886
mad/20181121_depthmap_0997_0267_no_mad_M4_FinalMeasurability.tif,0.835622
mad/20181121_depthmap_0946_0281_no_mad_M4_FinalMeasurability.tif,0.530369
mad/20181121_depthmap_0435_0434_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1763_0043_no_mad_M4_FinalMeasurability.tif,0.73578
mad/20181121_depthmap_0851_0310_no_mad_M4_FinalMeasurability.tif,0.349725
mad/20181121_depthmap_1324_0170_no_mad_M4_FinalMeasurability.tif,0.936192
mad/20181121_depthmap_0784_0329_no_mad_M4_FinalMeasurability.tif,0.754179
mad/20181121_depthmap_0492_0418_no_mad_M4_FinalMeasurability.tif,0.925082
mad/20181121_depthmap_0150_0519_no_mad_M4_FinalMeasurability.tif,0.826341
mad/20181121_depthmap_1024_0258_no_mad_M4_FinalMeasurability.tif,0.862235
mad/20181121_depthmap_0024_0557_no_mad_M4_FinalMeasurability.tif,0.0432632
mad/20181121_depthmap_0458_0427_no_mad_M4_FinalMeasurability.tif,0.343949
mad/20181121_depthmap_0455_0428_no_mad_M4_FinalMeasurability.tif,0.077707
mad/20181121_depthmap_0996_0267_no_mad_M4_FinalMeasurability.tif,0.890304
mad/20181121_depthmap_0717_0350_no_mad_M4_FinalMeasurability.tif,0.910343
mad/20181121_depthmap_0616_0380_no_mad_M4_FinalMeasurability.tif,0.919298
mad/20181121_depthmap_0983_0270_no_mad_M4_FinalMeasurability.tif,0.915957
mad/20181121_depthmap_0229_0495_no_mad_M4_FinalMeasurability.tif,0.944475
mad/20181121_depthmap_0377_0452_no_mad_M4_FinalMeasurability.tif,0.876468
mad/20181121_depthmap_0725_0348_no_mad_M4_FinalMeasurability.tif,0.91416
mad/20181121_depthmap_0167_0514_no_mad_M4_FinalMeasurability.tif,0.836375
mad/20181121_depthmap_1465_0130_no_mad_M4_FinalMeasurability.tif,0.929552
mad/20181121_depthmap_1752_0046_no_mad_M4_FinalMeasurability.tif,0.84057
mad/20181121_depthmap_1252_0191_no_mad_M4_FinalMeasurability.tif,0.949923
mad/20181121_depthmap_1790_0035_no_mad_M4_FinalMeasurability.tif,0.814339
mad/20181121_depthmap_1674_0069_no_mad_M4_FinalMeasurability.tif,0.504027
mad/20181121_depthmap_1197_0208_no_mad_M4_FinalMeasurability.tif,0.933049
mad/20181121_depthmap_0409_0442_no_mad_M4_FinalMeasurability.tif,0.20999
mad/20181121_depthmap_0946_0282_no_mad_M4_FinalMeasurability.tif,0.535386
mad/20181121_depthmap_1866_0005_no_mad_M4_FinalMeasurability.tif,0.743095
mad/20181121_depthmap_0417_0439_no_mad_M4_FinalMeasurability.tif,0.0155132
mad/20181121_depthmap_0735_0344_no_mad_M4_FinalMeasurability.tif,0.92141
mad/20181121_depthmap_1178_0213_no_mad_M4_FinalMeasurability.tif,0.943187
mad/20181121_depthmap_1516_0115_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1688_0065_no_mad_M4_FinalMeasurability.tif,0.916302
mad/20181121_depthmap_0611_0381_no_mad_M4_FinalMeasurability.tif,0.909817
mad/20181121_depthmap_0448_0431_no_mad_M4_FinalMeasurability.tif,0.000192738
mad/20181121_depthmap_1153_0220_no_mad_M4_FinalMeasurability.tif,0.932566
mad/20181121_depthmap_1401_0148_no_mad_M4_FinalMeasurability.tif,0.924059
mad/20181121_depthmap_1388_0152_no_mad_M4_FinalMeasurability.tif,0.881686
mad/20181121_depthmap_0157_0516_no_mad_M4_FinalMeasurability.tif,0.013952
mad/20181121_depthmap_1089_0239_no_mad_M4_FinalMeasurability.tif,0.948774
mad/20181121_depthmap_1684_0066_no_mad_M4_FinalMeasurability.tif,0.925438
mad/20181121_depthmap_0700_0354_no_mad_M4_FinalMeasurability.tif,0.815915
mad/20181121_depthmap_0008_0561_no_mad_M4_FinalMeasurability.tif,0.00526352
mad/20181121_depthmap_1653_0075_no_mad_M4_FinalMeasurability.tif,0.938835
mad/20181121_depthmap_1681_0067_no_mad_M4_FinalMeasurability.tif,0.878774
mad/20181121_depthmap_0931_0286_no_mad_M4_FinalMeasurability.tif,0.325379
mad/20181121_depthmap_1395_0150_no_mad_M4_FinalMeasurability.tif,0.910836
mad/20181121_depthmap_1695_0063_no_mad_M4_FinalMeasurability.tif,0.925014
mad/20181121_depthmap_0240_0492_no_mad_M4_FinalMeasurability.tif,0.913619
mad/20181121_depthmap_0482_0421_no_mad_M4_FinalMeasurability.tif,0.92411
mad/20181121_depthmap_1580_0097_no_mad_M4_FinalMeasurability.tif,0.909648
mad/20181121_depthmap_0435_0435_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0064_0545_no_mad_M4_FinalMeasurability.tif,0.0391274
mad/20181121_depthmap_1372_0156_no_mad_M4_FinalMeasurability.tif,0.941261
mad/20181121_depthmap_0461_0427_no_mad_M4_FinalMeasurability.tif,0.478932
mad/20181121_depthmap_0882_0300_no_mad_M4_FinalMeasurability.tif,0.798978
mad/20181121_depthmap_0199_0504_no_mad_M4_FinalMeasurability.tif,0.940214
mad/20181121_depthmap_1610_0088_no_mad_M4_FinalMeasurability.tif,0.939159
mad/20181121_depthmap_1583_0095_no_mad_M4_FinalMeasurability.tif,0.952197
mad/20181121_depthmap_0115_0529_no_mad_M4_FinalMeasurability.tif,0.958846
mad/20181121_depthmap_0830_0317_no_mad_M4_FinalMeasurability.tif,0.871614
mad/20181121_depthmap_1789_0036_no_mad_M4_FinalMeasurability.tif,0.886133
mad/20181121_depthmap_1297_0179_no_mad_M4_FinalMeasurability.tif,0.674057
mad/20181121_depthmap_1584_0095_no_mad_M4_FinalMeasurability.tif,0.938681
mad/20181121_depthmap_1200_0206_no_mad_M4_FinalMeasurability.tif,0.935791
mad/20181121_depthmap_1065_0246_no_mad_M4_FinalMeasurability.tif,0.946611
mad/20181121_depthmap_0374_0452_no_mad_M4_FinalMeasurability.tif,0.803215
