relative_path,mean_slope
./20181121_depthmap_1572_0098_no_r002_slo.tif,8.24586
./20181121_depthmap_0387_0449_no_r002_slo.tif,7.7737
./20181121_depthmap_0437_0434_no_r002_slo.tif,21.8035
./20181121_depthmap_0020_0557_no_r002_slo.tif,27.5858
./20181121_depthmap_0806_0323_no_r002_slo.tif,7.39805
./20181121_depthmap_0755_0339_no_r002_slo.tif,9.60416
./20181121_depthmap_0658_0367_no_r002_slo.tif,7.24025
./20181121_depthmap_0480_0421_no_r002_slo.tif,8.19741
./20181121_depthmap_1504_0118_no_r002_slo.tif,10.4022
./20181121_depthmap_0015_0560_no_r002_slo.tif,19.6206
./20181121_depthmap_0312_0471_no_r002_slo.tif,7.69064
./20181121_depthmap_0160_0517_no_r002_slo.tif,21.8197
./20181121_depthmap_0636_0374_no_r002_slo.tif,14.8632
./20181121_depthmap_1098_0236_no_r002_slo.tif,9.70644
./20181121_depthmap_1679_0067_no_r002_slo.tif,8.21604
./20181121_depthmap_0616_0380_no_r002_slo.tif,7.84983
./20181121_depthmap_1371_0157_no_r002_slo.tif,8.31969
./20181121_depthmap_0294_0476_no_r002_slo.tif,6.72732
./20181121_depthmap_1000_0265_no_r002_slo.tif,10.2019
./20181121_depthmap_0299_0475_no_r002_slo.tif,8.21413
./20181121_depthmap_0065_0544_no_r002_slo.tif,11.5664
./20181121_depthmap_1098_0237_no_r002_slo.tif,7.97342
./20181121_depthmap_1283_0182_no_r002_slo.tif,9.70518
./20181121_depthmap_0993_0267_no_r002_slo.tif,8.5487
./20181121_depthmap_1251_0191_no_r002_slo.tif,9.57997
./20181121_depthmap_0441_0433_no_r002_slo.tif,22.3638
./20181121_depthmap_0997_0267_no_r002_slo.tif,9.91147
./20181121_depthmap_1565_0100_no_r002_slo.tif,7.96889
./20181121_depthmap_0143_0521_no_r002_slo.tif,8.77835
./20181121_depthmap_1815_0029_no_r002_slo.tif,9.49131
./20181121_depthmap_0532_0406_no_r002_slo.tif,8.45863
./20181121_depthmap_0883_0300_no_r002_slo.tif,18.9387
./20181121_depthmap_0296_0475_no_r002_slo.tif,6.85109
./20181121_depthmap_1631_0082_no_r002_slo.tif,8.11077
./20181121_depthmap_1825_0026_no_r002_slo.tif,8.60853
./20181121_depthmap_0433_0436_no_r002_slo.tif,21.5062
./20181121_depthmap_1538_0108_no_r002_slo.tif,7.1763
./20181121_depthmap_0526_0407_no_r002_slo.tif,9.38058
./20181121_depthmap_1757_0045_no_r002_slo.tif,7.57686
./20181121_depthmap_1528_0111_no_r002_slo.tif,7.18912
./20181121_depthmap_0011_0561_no_r002_slo.tif,17.1175
./20181121_depthmap_0210_0501_no_r002_slo.tif,7.08507
./20181121_depthmap_0817_0319_no_r002_slo.tif,17.8202
./20181121_depthmap_0813_0321_no_r002_slo.tif,11.3996
./20181121_depthmap_1055_0249_no_r002_slo.tif,7.03194
./20181121_depthmap_0018_0558_no_r002_slo.tif,19.5316
./20181121_depthmap_0096_0535_no_r002_slo.tif,25.2735
./20181121_depthmap_1500_0120_no_r002_slo.tif,12.1039
./20181121_depthmap_0320_0468_no_r002_slo.tif,6.80174
./20181121_depthmap_0180_0510_no_r002_slo.tif,7.14733
./20181121_depthmap_1254_0191_no_r002_slo.tif,7.58315
./20181121_depthmap_1643_0078_no_r002_slo.tif,7.79027
./20181121_depthmap_0477_0421_no_r002_slo.tif,7.53098
./20181121_depthmap_1374_0155_no_r002_slo.tif,10.7997
./20181121_depthmap_1243_0194_no_r002_slo.tif,6.59746
./20181121_depthmap_0587_0388_no_r002_slo.tif,9.34993
./20181121_depthmap_1535_0110_no_r002_slo.tif,8.83909
./20181121_depthmap_1135_0225_no_r002_slo.tif,10.043
./20181121_depthmap_0627_0377_no_r002_slo.tif,9.10683
./20181121_depthmap_0208_0501_no_r002_slo.tif,8.35759
./20181121_depthmap_1528_0112_no_r002_slo.tif,9.51678
./20181121_depthmap_0091_0536_no_r002_slo.tif,9.1787
./20181121_depthmap_1641_0078_no_r002_slo.tif,7.3518
./20181121_depthmap_1257_0190_no_r002_slo.tif,7.00957
./20181121_depthmap_0398_0445_no_r002_slo.tif,5.95537
./20181121_depthmap_0518_0409_no_r002_slo.tif,10.2197
./20181121_depthmap_0933_0286_no_r002_slo.tif,12.7548
./20181121_depthmap_0598_0385_no_r002_slo.tif,7.29714
./20181121_depthmap_0336_0464_no_r002_slo.tif,8.36803
./20181121_depthmap_0634_0375_no_r002_slo.tif,10.87
./20181121_depthmap_0621_0378_no_r002_slo.tif,7.24491
./20181121_depthmap_0910_0293_no_r002_slo.tif,15.0222
./20181121_depthmap_0886_0299_no_r002_slo.tif,8.743
./20181121_depthmap_1767_0042_no_r002_slo.tif,6.36614
./20181121_depthmap_0452_0430_no_r002_slo.tif,13.2742
./20181121_depthmap_1846_0020_no_r002_slo.tif,8.74839
./20181121_depthmap_1041_0253_no_r002_slo.tif,8.17911
./20181121_depthmap_1203_0205_no_r002_slo.tif,10.1758
./20181121_depthmap_0724_0348_no_r002_slo.tif,8.41278
./20181121_depthmap_0963_0276_no_r002_slo.tif,11.6257
./20181121_depthmap_1680_0068_no_r002_slo.tif,9.06912
./20181121_depthmap_0926_0288_no_r002_slo.tif,18.0853
./20181121_depthmap_0841_0312_no_r002_slo.tif,13.1973
./20181121_depthmap_0432_0435_no_r002_slo.tif,15.1625
./20181121_depthmap_1457_0132_no_r002_slo.tif,7.3885
./20181121_depthmap_0007_0561_no_r002_slo.tif,15.4983
./20181121_depthmap_1518_0115_no_r002_slo.tif,13.7459
./20181121_depthmap_0333_0465_no_r002_slo.tif,9.47884
./20181121_depthmap_1314_0174_no_r002_slo.tif,8.91991
./20181121_depthmap_1355_0162_no_r002_slo.tif,8.21377
./20181121_depthmap_1696_0063_no_r002_slo.tif,7.94437
./20181121_depthmap_0700_0355_no_r002_slo.tif,8.87897
./20181121_depthmap_1551_0105_no_r002_slo.tif,8.51056
./20181121_depthmap_0833_0315_no_r002_slo.tif,12.5478
./20181121_depthmap_1801_0032_no_r002_slo.tif,6.82971
./20181121_depthmap_1490_0123_no_r002_slo.tif,10.3655
./20181121_depthmap_0602_0384_no_r002_slo.tif,7.08779
./20181121_depthmap_1160_0218_no_r002_slo.tif,6.68114
./20181121_depthmap_1092_0238_no_r002_slo.tif,7.2031
./20181121_depthmap_0126_0526_no_r002_slo.tif,6.88411
./20181121_depthmap_0757_0338_no_r002_slo.tif,7.72994
./20181121_depthmap_1165_0217_no_r002_slo.tif,13.5312
./20181121_depthmap_0585_0389_no_r002_slo.tif,7.1599
./20181121_depthmap_1031_0257_no_r002_slo.tif,9.1659
./20181121_depthmap_1291_0180_no_r002_slo.tif,6.98072
./20181121_depthmap_1639_0079_no_r002_slo.tif,6.86684
./20181121_depthmap_0499_0415_no_r002_slo.tif,7.03507
./20181121_depthmap_0310_0472_no_r002_slo.tif,8.30103
./20181121_depthmap_0072_0543_no_r002_slo.tif,13.367
./20181121_depthmap_1486_0123_no_r002_slo.tif,9.07437
./20181121_depthmap_0989_0269_no_r002_slo.tif,13.8576
./20181121_depthmap_1075_0243_no_r002_slo.tif,9.87271
./20181121_depthmap_1270_0187_no_r002_slo.tif,8.20403
./20181121_depthmap_1028_0257_no_r002_slo.tif,7.3504
./20181121_depthmap_0182_0510_no_r002_slo.tif,9.34041
./20181121_depthmap_1162_0217_no_r002_slo.tif,8.28772
./20181121_depthmap_0765_0335_no_r002_slo.tif,17.3043
./20181121_depthmap_1182_0212_no_r002_slo.tif,8.0717
./20181121_depthmap_0527_0407_no_r002_slo.tif,11.5524
./20181121_depthmap_1624_0084_no_r002_slo.tif,8.67521
./20181121_depthmap_0939_0283_no_r002_slo.tif,17.1059
./20181121_depthmap_0659_0367_no_r002_slo.tif,7.61523
./20181121_depthmap_1265_0187_no_r002_slo.tif,10.3916
./20181121_depthmap_1083_0241_no_r002_slo.tif,7.55612
./20181121_depthmap_0029_0555_no_r002_slo.tif,21.0528
./20181121_depthmap_1760_0044_no_r002_slo.tif,7.09697
./20181121_depthmap_0457_0428_no_r002_slo.tif,8.40093
./20181121_depthmap_0414_0441_no_r002_slo.tif,9.03875
./20181121_depthmap_0897_0297_no_r002_slo.tif,26.2341
./20181121_depthmap_0350_0460_no_r002_slo.tif,8.45828
./20181121_depthmap_1774_0040_no_r002_slo.tif,11.8725
./20181121_depthmap_0789_0328_no_r002_slo.tif,7.62011
./20181121_depthmap_0913_0292_no_r002_slo.tif,13.5159
./20181121_depthmap_0263_0486_no_r002_slo.tif,8.94973
./20181121_depthmap_0831_0316_no_r002_slo.tif,13.6785
./20181121_depthmap_1630_0082_no_r002_slo.tif,8.44178
./20181121_depthmap_0245_0491_no_r002_slo.tif,10.1432
./20181121_depthmap_0407_0442_no_r002_slo.tif,9.69577
./20181121_depthmap_0331_0465_no_r002_slo.tif,6.92169
./20181121_depthmap_1329_0169_no_r002_slo.tif,6.38417
./20181121_depthmap_0037_0553_no_r002_slo.tif,20.0253
./20181121_depthmap_1872_0002_no_r002_slo.tif,10.4654
./20181121_depthmap_1684_0066_no_r002_slo.tif,7.0304
./20181121_depthmap_1451_0134_no_r002_slo.tif,9.15196
./20181121_depthmap_1667_0071_no_r002_slo.tif,6.93058
./20181121_depthmap_0146_0520_no_r002_slo.tif,9.69071
./20181121_depthmap_0469_0424_no_r002_slo.tif,6.94223
./20181121_depthmap_1814_0028_no_r002_slo.tif,11.6737
./20181121_depthmap_1838_0021_no_r002_slo.tif,14.8139
./20181121_depthmap_0067_0544_no_r002_slo.tif,14.0754
./20181121_depthmap_1266_0187_no_r002_slo.tif,6.97024
./20181121_depthmap_0551_0399_no_r002_slo.tif,8.6097
./20181121_depthmap_1303_0176_no_r002_slo.tif,9.4236
./20181121_depthmap_0700_0354_no_r002_slo.tif,10.5967
./20181121_depthmap_0688_0359_no_r002_slo.tif,10.9619
./20181121_depthmap_0356_0458_no_r002_slo.tif,8.47441
./20181121_depthmap_0613_0380_no_r002_slo.tif,8.97396
./20181121_depthmap_0766_0336_no_r002_slo.tif,15.4226
./20181121_depthmap_0397_0446_no_r002_slo.tif,8.35001
./20181121_depthmap_0742_0342_no_r002_slo.tif,7.62593
./20181121_depthmap_1765_0043_no_r002_slo.tif,13.0262
./20181121_depthmap_1400_0149_no_r002_slo.tif,8.08384
./20181121_depthmap_1318_0172_no_r002_slo.tif,7.00751
./20181121_depthmap_1412_0145_no_r002_slo.tif,8.06339
./20181121_depthmap_0438_0433_no_r002_slo.tif,23.4851
./20181121_depthmap_1758_0045_no_r002_slo.tif,16.8332
./20181121_depthmap_1073_0244_no_r002_slo.tif,6.25281
./20181121_depthmap_0788_0329_no_r002_slo.tif,8.33845
./20181121_depthmap_0817_0320_no_r002_slo.tif,19.1066
./20181121_depthmap_1282_0183_no_r002_slo.tif,6.79172
./20181121_depthmap_0485_0419_no_r002_slo.tif,8.4228
./20181121_depthmap_1090_0239_no_r002_slo.tif,6.55921
./20181121_depthmap_0518_0410_no_r002_slo.tif,7.0431
./20181121_depthmap_1044_0252_no_r002_slo.tif,7.8772
./20181121_depthmap_0731_0345_no_r002_slo.tif,9.42887
./20181121_depthmap_1792_0035_no_r002_slo.tif,8.25572
./20181121_depthmap_1679_0068_no_r002_slo.tif,12.7546
./20181121_depthmap_1821_0026_no_r002_slo.tif,10.1501
./20181121_depthmap_1082_0241_no_r002_slo.tif,7.81944
./20181121_depthmap_0627_0376_no_r002_slo.tif,11.3595
./20181121_depthmap_0864_0306_no_r002_slo.tif,25.4172
./20181121_depthmap_0381_0451_no_r002_slo.tif,7.95698
./20181121_depthmap_0775_0333_no_r002_slo.tif,12.2842
./20181121_depthmap_1594_0092_no_r002_slo.tif,6.91426
./20181121_depthmap_1575_0098_no_r002_slo.tif,8.44851
./20181121_depthmap_0982_0271_no_r002_slo.tif,6.90418
./20181121_depthmap_1224_0199_no_r002_slo.tif,7.73661
./20181121_depthmap_0269_0484_no_r002_slo.tif,8.34768
./20181121_depthmap_0330_0466_no_r002_slo.tif,9.27417
./20181121_depthmap_0178_0510_no_r002_slo.tif,8.06975
./20181121_depthmap_0066_0544_no_r002_slo.tif,10.3775
./20181121_depthmap_0491_0417_no_r002_slo.tif,10.1795
./20181121_depthmap_1265_0188_no_r002_slo.tif,8.42568
./20181121_depthmap_1717_0057_no_r002_slo.tif,9.79339
./20181121_depthmap_0295_0475_no_r002_slo.tif,9.8685
./20181121_depthmap_0734_0345_no_r002_slo.tif,8.75739
./20181121_depthmap_1722_0055_no_r002_slo.tif,6.93672
./20181121_depthmap_1466_0130_no_r002_slo.tif,8.25993
./20181121_depthmap_1340_0166_no_r002_slo.tif,8.08256
./20181121_depthmap_0952_0279_no_r002_slo.tif,10.0441
./20181121_depthmap_1777_0039_no_r002_slo.tif,10.1867
./20181121_depthmap_1398_0149_no_r002_slo.tif,7.26988
./20181121_depthmap_1191_0209_no_r002_slo.tif,6.03173
./20181121_depthmap_1048_0252_no_r002_slo.tif,9.39229
./20181121_depthmap_1249_0192_no_r002_slo.tif,6.41372
./20181121_depthmap_1085_0241_no_r002_slo.tif,8.21078
./20181121_depthmap_1474_0127_no_r002_slo.tif,7.707
./20181121_depthmap_1812_0029_no_r002_slo.tif,21.8459
./20181121_depthmap_0613_0381_no_r002_slo.tif,8.60221
./20181121_depthmap_0305_0473_no_r002_slo.tif,7.83966
./20181121_depthmap_1685_0066_no_r002_slo.tif,7.82103
./20181121_depthmap_1234_0197_no_r002_slo.tif,7.87282
./20181121_depthmap_1644_0077_no_r002_slo.tif,7.88161
./20181121_depthmap_1403_0147_no_r002_slo.tif,8.08441
./20181121_depthmap_1284_0183_no_r002_slo.tif,10.5316
./20181121_depthmap_0944_0282_no_r002_slo.tif,14.9927
./20181121_depthmap_0336_0463_no_r002_slo.tif,8.29768
./20181121_depthmap_1711_0058_no_r002_slo.tif,7.79397
./20181121_depthmap_1429_0140_no_r002_slo.tif,6.87956
./20181121_depthmap_0913_0291_no_r002_slo.tif,16.331
./20181121_depthmap_0564_0395_no_r002_slo.tif,10.6048
./20181121_depthmap_1074_0243_no_r002_slo.tif,15.5568
./20181121_depthmap_1335_0167_no_r002_slo.tif,6.75754
./20181121_depthmap_0116_0529_no_r002_slo.tif,6.72836
./20181121_depthmap_1864_0010_no_r002_slo.tif,21.6058
./20181121_depthmap_0897_0296_no_r002_slo.tif,25.082
./20181121_depthmap_0498_0415_no_r002_slo.tif,9.7387
./20181121_depthmap_1530_0111_no_r002_slo.tif,9.83222
./20181121_depthmap_1504_0119_no_r002_slo.tif,10.7789
./20181121_depthmap_0087_0539_no_r002_slo.tif,6.62356
./20181121_depthmap_0889_0298_no_r002_slo.tif,8.63534
./20181121_depthmap_1673_0069_no_r002_slo.tif,9.8645
./20181121_depthmap_0045_0550_no_r002_slo.tif,20.9107
./20181121_depthmap_0505_0414_no_r002_slo.tif,12.3729
./20181121_depthmap_1868_0003_no_r002_slo.tif,7.30358
./20181121_depthmap_1603_0090_no_r002_slo.tif,8.54133
./20181121_depthmap_0391_0447_no_r002_slo.tif,5.90315
./20181121_depthmap_1150_0221_no_r002_slo.tif,6.30254
./20181121_depthmap_0347_0461_no_r002_slo.tif,9.60495
./20181121_depthmap_1221_0201_no_r002_slo.tif,8.74925
./20181121_depthmap_0216_0500_no_r002_slo.tif,10.3692
./20181121_depthmap_0181_0510_no_r002_slo.tif,7.98207
./20181121_depthmap_0896_0297_no_r002_slo.tif,25.668
./20181121_depthmap_0889_0299_no_r002_slo.tif,7.52392
./20181121_depthmap_0418_0440_no_r002_slo.tif,12.8783
./20181121_depthmap_0720_0349_no_r002_slo.tif,8.01705
./20181121_depthmap_0875_0302_no_r002_slo.tif,9.23686
./20181121_depthmap_0296_0476_no_r002_slo.tif,8.69529
./20181121_depthmap_1538_0109_no_r002_slo.tif,9.2133
./20181121_depthmap_0594_0387_no_r002_slo.tif,8.93717
./20181121_depthmap_0065_0545_no_r002_slo.tif,14.1042
./20181121_depthmap_1690_0064_no_r002_slo.tif,7.72341
./20181121_depthmap_1781_0038_no_r002_slo.tif,7.30552
./20181121_depthmap_1817_0028_no_r002_slo.tif,8.60534
./20181121_depthmap_1741_0049_no_r002_slo.tif,16.4164
./20181121_depthmap_0558_0398_no_r002_slo.tif,12.9372
./20181121_depthmap_1342_0166_no_r002_slo.tif,8.0745
./20181121_depthmap_0337_0463_no_r002_slo.tif,6.43993
./20181121_depthmap_0209_0501_no_r002_slo.tif,7.01249
./20181121_depthmap_1498_0120_no_r002_slo.tif,8.51417
./20181121_depthmap_0674_0363_no_r002_slo.tif,10.1847
./20181121_depthmap_0636_0373_no_r002_slo.tif,17.7983
./20181121_depthmap_1184_0211_no_r002_slo.tif,6.51766
./20181121_depthmap_0283_0480_no_r002_slo.tif,8.32506
./20181121_depthmap_1324_0171_no_r002_slo.tif,8.33632
./20181121_depthmap_1832_0024_no_r002_slo.tif,14.9196
./20181121_depthmap_0161_0516_no_r002_slo.tif,20.1336
./20181121_depthmap_0850_0310_no_r002_slo.tif,20.6523
./20181121_depthmap_0133_0524_no_r002_slo.tif,8.60671
./20181121_depthmap_0663_0365_no_r002_slo.tif,19.9956
./20181121_depthmap_0661_0366_no_r002_slo.tif,21.777
./20181121_depthmap_1372_0157_no_r002_slo.tif,7.79479
./20181121_depthmap_1309_0175_no_r002_slo.tif,6.72928
./20181121_depthmap_1691_0064_no_r002_slo.tif,7.67603
./20181121_depthmap_0712_0352_no_r002_slo.tif,8.90544
./20181121_depthmap_0599_0385_no_r002_slo.tif,7.72243
./20181121_depthmap_0379_0451_no_r002_slo.tif,8.39276
./20181121_depthmap_0503_0414_no_r002_slo.tif,8.07065
./20181121_depthmap_1864_0009_no_r002_slo.tif,7.31281
./20181121_depthmap_0315_0470_no_r002_slo.tif,7.77649
./20181121_depthmap_0502_0414_no_r002_slo.tif,7.28805
./20181121_depthmap_1355_0161_no_r002_slo.tif,6.74372
./20181121_depthmap_1281_0183_no_r002_slo.tif,6.31649
./20181121_depthmap_1216_0202_no_r002_slo.tif,7.31847
./20181121_depthmap_1078_0243_no_r002_slo.tif,8.6023
./20181121_depthmap_0728_0346_no_r002_slo.tif,7.20374
./20181121_depthmap_1706_0060_no_r002_slo.tif,7.92018
./20181121_depthmap_1391_0151_no_r002_slo.tif,7.29953
./20181121_depthmap_1344_0164_no_r002_slo.tif,10.1213
./20181121_depthmap_1683_0067_no_r002_slo.tif,8.2849
./20181121_depthmap_0969_0275_no_r002_slo.tif,8.01732
./20181121_depthmap_0246_0491_no_r002_slo.tif,8.85718
./20181121_depthmap_0248_0490_no_r002_slo.tif,8.13209
./20181121_depthmap_1120_0230_no_r002_slo.tif,6.22036
./20181121_depthmap_0271_0483_no_r002_slo.tif,7.92979
./20181121_depthmap_0950_0281_no_r002_slo.tif,9.34658
./20181121_depthmap_0238_0493_no_r002_slo.tif,8.60125
./20181121_depthmap_1788_0036_no_r002_slo.tif,6.9175
./20181121_depthmap_0993_0268_no_r002_slo.tif,8.04897
./20181121_depthmap_0715_0351_no_r002_slo.tif,8.76875
./20181121_depthmap_0960_0277_no_r002_slo.tif,7.99308
./20181121_depthmap_1508_0118_no_r002_slo.tif,9.27357
./20181121_depthmap_1697_0062_no_r002_slo.tif,7.48573
./20181121_depthmap_0691_0358_no_r002_slo.tif,8.87076
./20181121_depthmap_1721_0056_no_r002_slo.tif,9.46319
./20181121_depthmap_0723_0348_no_r002_slo.tif,7.49992
./20181121_depthmap_0455_0428_no_r002_slo.tif,19.0335
./20181121_depthmap_0429_0436_no_r002_slo.tif,8.82633
./20181121_depthmap_0019_0557_no_r002_slo.tif,22.9106
./20181121_depthmap_0311_0471_no_r002_slo.tif,6.79622
./20181121_depthmap_1787_0037_no_r002_slo.tif,8.80918
./20181121_depthmap_0044_0551_no_r002_slo.tif,12.4722
./20181121_depthmap_0886_0300_no_r002_slo.tif,10.4554
./20181121_depthmap_1311_0174_no_r002_slo.tif,7.59538
./20181121_depthmap_1874_0003_no_r002_slo.tif,7.80507
./20181121_depthmap_0346_0460_no_r002_slo.tif,7.83677
./20181121_depthmap_1872_0001_no_r002_slo.tif,10.9694
./20181121_depthmap_1459_0131_no_r002_slo.tif,6.65449
./20181121_depthmap_1200_0206_no_r002_slo.tif,8.26028
./20181121_depthmap_1710_0059_no_r002_slo.tif,8.54044
./20181121_depthmap_0208_0502_no_r002_slo.tif,8.68061
./20181121_depthmap_1732_0052_no_r002_slo.tif,7.16894
./20181121_depthmap_0547_0401_no_r002_slo.tif,8.65305
./20181121_depthmap_1871_0001_no_r002_slo.tif,15.0368
./20181121_depthmap_1846_0019_no_r002_slo.tif,7.7625
./20181121_depthmap_0644_0372_no_r002_slo.tif,8.53734
./20181121_depthmap_0808_0323_no_r002_slo.tif,7.56471
./20181121_depthmap_0122_0528_no_r002_slo.tif,7.94318
./20181121_depthmap_0428_0437_no_r002_slo.tif,6.31802
./20181121_depthmap_0043_0551_no_r002_slo.tif,17.1956
./20181121_depthmap_1145_0222_no_r002_slo.tif,11.8835
./20181121_depthmap_0109_0532_no_r002_slo.tif,8.81418
./20181121_depthmap_0280_0481_no_r002_slo.tif,8.387
./20181121_depthmap_1801_0033_no_r002_slo.tif,8.45812
./20181121_depthmap_1751_0046_no_r002_slo.tif,8.71624
./20181121_depthmap_1198_0207_no_r002_slo.tif,6.47981
./20181121_depthmap_0004_0563_no_r002_slo.tif,12.6545
./20181121_depthmap_0707_0352_no_r002_slo.tif,20.4881
./20181121_depthmap_0094_0535_no_r002_slo.tif,24.3718
./20181121_depthmap_0238_0492_no_r002_slo.tif,10.5318
./20181121_depthmap_1099_0236_no_r002_slo.tif,6.56567
./20181121_depthmap_1163_0218_no_r002_slo.tif,10.2885
./20181121_depthmap_0472_0423_no_r002_slo.tif,7.63607
./20181121_depthmap_0136_0523_no_r002_slo.tif,8.55536
./20181121_depthmap_0862_0306_no_r002_slo.tif,24.7234
./20181121_depthmap_0942_0283_no_r002_slo.tif,11.0761
./20181121_depthmap_0610_0382_no_r002_slo.tif,9.19777
./20181121_depthmap_0637_0374_no_r002_slo.tif,14.191
./20181121_depthmap_1850_0019_no_r002_slo.tif,15.1681
./20181121_depthmap_1804_0031_no_r002_slo.tif,16.2985
./20181121_depthmap_0060_0546_no_r002_slo.tif,26.2192
./20181121_depthmap_0248_0489_no_r002_slo.tif,8.67385
./20181121_depthmap_1211_0204_no_r002_slo.tif,7.74647
./20181121_depthmap_1877_0005_no_r002_slo.tif,23.7249
./20181121_depthmap_0699_0355_no_r002_slo.tif,7.70354
./20181121_depthmap_1461_0131_no_r002_slo.tif,9.54967
./20181121_depthmap_0354_0459_no_r002_slo.tif,8.52564
./20181121_depthmap_1403_0148_no_r002_slo.tif,8.66828
./20181121_depthmap_1152_0220_no_r002_slo.tif,10.099
./20181121_depthmap_0738_0344_no_r002_slo.tif,8.57076
./20181121_depthmap_0372_0452_no_r002_slo.tif,8.63346
./20181121_depthmap_1810_0029_no_r002_slo.tif,9.04298
./20181121_depthmap_0435_0435_no_r002_slo.tif,25.8913
./20181121_depthmap_0581_0390_no_r002_slo.tif,7.82054
./20181121_depthmap_0995_0267_no_r002_slo.tif,12.3733
./20181121_depthmap_0865_0306_no_r002_slo.tif,24.956
./20181121_depthmap_0108_0531_no_r002_slo.tif,7.94331
./20181121_depthmap_0359_0456_no_r002_slo.tif,8.8677
./20181121_depthmap_0478_0422_no_r002_slo.tif,9.87287
./20181121_depthmap_1845_0019_no_r002_slo.tif,14.1092
./20181121_depthmap_1078_0242_no_r002_slo.tif,9.00107
./20181121_depthmap_0462_0426_no_r002_slo.tif,15.1963
./20181121_depthmap_1863_0011_no_r002_slo.tif,14.3559
./20181121_depthmap_0476_0423_no_r002_slo.tif,10.5335
./20181121_depthmap_1093_0238_no_r002_slo.tif,6.5788
./20181121_depthmap_0110_0530_no_r002_slo.tif,7.19561
./20181121_depthmap_1573_0099_no_r002_slo.tif,9.78212
./20181121_depthmap_1276_0184_no_r002_slo.tif,9.51503
./20181121_depthmap_1590_0094_no_r002_slo.tif,8.40172
./20181121_depthmap_0178_0511_no_r002_slo.tif,8.95742
./20181121_depthmap_1065_0247_no_r002_slo.tif,7.83011
./20181121_depthmap_0495_0416_no_r002_slo.tif,9.45453
./20181121_depthmap_1742_0049_no_r002_slo.tif,7.81788
./20181121_depthmap_1650_0076_no_r002_slo.tif,7.42417
./20181121_depthmap_1202_0206_no_r002_slo.tif,7.01557
./20181121_depthmap_1245_0194_no_r002_slo.tif,9.42024
./20181121_depthmap_0686_0358_no_r002_slo.tif,9.37527
./20181121_depthmap_0892_0298_no_r002_slo.tif,20.1211
./20181121_depthmap_1414_0144_no_r002_slo.tif,6.55636
./20181121_depthmap_1248_0193_no_r002_slo.tif,8.94055
./20181121_depthmap_0233_0495_no_r002_slo.tif,9.74673
./20181121_depthmap_0449_0431_no_r002_slo.tif,18.4493
./20181121_depthmap_0447_0431_no_r002_slo.tif,20.684
./20181121_depthmap_1143_0224_no_r002_slo.tif,10.6519
./20181121_depthmap_1471_0128_no_r002_slo.tif,7.75487
./20181121_depthmap_0042_0551_no_r002_slo.tif,19.4018
./20181121_depthmap_0676_0361_no_r002_slo.tif,15.2299
./20181121_depthmap_0459_0427_no_r002_slo.tif,13.0884
./20181121_depthmap_0225_0496_no_r002_slo.tif,10.9457
./20181121_depthmap_0883_0301_no_r002_slo.tif,13.9912
./20181121_depthmap_0113_0529_no_r002_slo.tif,8.38546
./20181121_depthmap_0835_0314_no_r002_slo.tif,16.8627
./20181121_depthmap_0507_0413_no_r002_slo.tif,10.2504
./20181121_depthmap_1629_0082_no_r002_slo.tif,7.60009
./20181121_depthmap_0653_0369_no_r002_slo.tif,9.96148
./20181121_depthmap_0584_0389_no_r002_slo.tif,9.03676
./20181121_depthmap_0728_0347_no_r002_slo.tif,9.05425
./20181121_depthmap_0466_0426_no_r002_slo.tif,11.0426
./20181121_depthmap_1869_0002_no_r002_slo.tif,21.1269
./20181121_depthmap_1250_0192_no_r002_slo.tif,6.47517
./20181121_depthmap_1420_0142_no_r002_slo.tif,8.13916
./20181121_depthmap_0199_0505_no_r002_slo.tif,10.7235
./20181121_depthmap_0879_0302_no_r002_slo.tif,8.03772
./20181121_depthmap_1581_0096_no_r002_slo.tif,7.80701
./20181121_depthmap_1122_0230_no_r002_slo.tif,8.18017
./20181121_depthmap_1692_0064_no_r002_slo.tif,9.91466
./20181121_depthmap_1014_0261_no_r002_slo.tif,6.56646
./20181121_depthmap_1737_0051_no_r002_slo.tif,8.26766
./20181121_depthmap_0735_0345_no_r002_slo.tif,9.24274
./20181121_depthmap_0655_0368_no_r002_slo.tif,6.4488
./20181121_depthmap_0536_0404_no_r002_slo.tif,7.42458
./20181121_depthmap_1514_0116_no_r002_slo.tif,11.4324
./20181121_depthmap_0660_0366_no_r002_slo.tif,8.4047
./20181121_depthmap_1194_0209_no_r002_slo.tif,7.96696
./20181121_depthmap_1207_0205_no_r002_slo.tif,8.21327
./20181121_depthmap_0572_0393_no_r002_slo.tif,7.52591
./20181121_depthmap_1534_0110_no_r002_slo.tif,8.98478
./20181121_depthmap_0084_0539_no_r002_slo.tif,22.0218
./20181121_depthmap_1155_0220_no_r002_slo.tif,8.08423
./20181121_depthmap_0367_0454_no_r002_slo.tif,7.17066
./20181121_depthmap_1116_0231_no_r002_slo.tif,6.50436
./20181121_depthmap_0674_0362_no_r002_slo.tif,8.1857
./20181121_depthmap_1147_0222_no_r002_slo.tif,6.73699
./20181121_depthmap_1722_0056_no_r002_slo.tif,8.82659
./20181121_depthmap_1574_0098_no_r002_slo.tif,6.79654
./20181121_depthmap_1114_0232_no_r002_slo.tif,6.64378
./20181121_depthmap_0360_0456_no_r002_slo.tif,8.08472
